Date;Discipline;Venue;Race (R) or Training (TR);Gate;Gate-Gate Distance (m);Turning Angle [°];Offset [m];Steepness [°];Slope change [°];Vertical Distance [m];Altitude (m);Latitude (°);Longitude (°);Gender;Run;Country;Course name;Course setter;Gates (#);Turning Gates (#);Start Altitude (m);Finish Altitude (m);Vertical Drop (m);Start time;Weather;Snow;Temp Start (°C);Temp Finish (°C);Nation;Best;Is Fastest?;ID;total time (sec);Time (ms)
2023-11-07;SL;Kabdalis;TR;38.0;4.1;11.4;0.5;3.5;9.6;4.1;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-07;SL;Kabdalis;TR;39.0;8.5;18.9;0.9;-14.5;-18.0;8.5;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-07;SL;Kabdalis;TR;40.0;4.3;26.2;1.3;-16.1;-1.6;4.1;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-07;SL;Kabdalis;TR;41.0;9.3;13.9;0.7;-16.4;-0.3;9.2;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-07;SL;Kabdalis;TR;42.0;10.2;32.9;2.7;-8.9;7.5;9.9;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-07;SL;Kabdalis;TR;43.0;9.8;28.6;2.4;-16.0;-7.1;9.4;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-07;SL;Kabdalis;TR;44.0;9.9;28.8;2.4;-12.0;3.9;9.6;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-07;SL;Kabdalis;TR;45.0;9.2;26.2;2.1;-16.8;-4.8;8.9;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-07;SL;Kabdalis;TR;46.0;8.5;20.9;1.6;-10.4;6.4;8.4;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-07;SL;Kabdalis;TR;47.0;9.8;10.1;0.8;-10.2;0.2;9.8;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-07;SL;Kabdalis;TR;48.0;;;;;;;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;1.0;11.1;;;-18.3;;;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;2.0;9.1;12.3;1.0;-14.8;3.4;9.0;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;3.0;10.3;19.6;1.6;-1.5;13.3;10.2;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;4.0;10.1;17.2;1.5;-10.8;-9.3;9.9;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;5.0;10.2;18.5;1.6;-7.8;2.9;10.1;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;6.0;9.4;27.6;2.3;-10.0;-2.1;9.1;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;7.0;11.2;26.2;2.3;-9.1;0.9;10.9;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;8.0;5.6;19.2;1.2;-16.2;-7.1;5.4;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;9.0;10.9;20.2;1.3;-16.6;-0.4;10.8;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;10.0;10.2;34.6;3.1;-21.1;-4.5;9.7;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;11.0;11.1;35.9;3.2;-21.1;0.0;10.6;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;12.0;10.2;36.4;3.3;-17.9;3.2;9.7;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;13.0;10.6;31.9;2.8;-12.3;5.5;10.2;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;14.0;5.7;23.5;1.5;-16.1;-3.8;5.5;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;15.0;6.6;12.4;0.6;-4.1;12.0;6.6;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;16.0;11.1;21.9;1.5;-7.6;-3.4;11.0;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;17.0;10.2;26.5;2.4;-15.3;-7.6;9.9;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;18.0;10.8;33.0;2.9;-19.9;-4.5;10.4;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;19.0;10.6;29.0;2.6;-12.2;7.6;10.3;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;20.0;9.9;37.5;3.3;-12.5;-0.2;9.3;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;21.0;5.6;6.6;0.4;-10.8;1.7;5.6;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;22.0;9.8;11.5;0.7;-13.6;-2.8;9.8;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;23.0;10.0;29.2;2.5;-21.9;-8.2;9.6;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;24.0;9.9;23.5;2.0;-18.1;3.8;9.7;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;25.0;10.8;35.2;3.1;-16.6;1.4;10.3;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;26.0;10.5;29.9;2.7;-20.5;-3.8;10.1;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;27.0;10.3;36.9;3.2;-21.0;-0.5;9.7;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;28.0;11.0;36.8;3.3;-17.2;3.8;10.4;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;29.0;10.6;28.6;2.6;-18.2;-1.0;10.3;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;30.0;11.0;28.1;2.6;-26.0;-7.7;10.7;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;31.0;10.1;59.1;5.2;-17.4;8.5;8.7;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;32.0;6.9;27.2;1.9;-30.3;-12.9;6.6;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;33.0;11.1;35.1;2.5;-21.1;9.2;10.8;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;34.0;10.5;28.4;2.6;-22.8;-1.7;10.1;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;35.0;10.6;49.4;4.4;-23.9;-1.1;9.6;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;36.0;11.3;39.3;3.6;-24.0;0.0;10.7;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;37.0;11.2;39.6;3.8;-13.0;10.9;10.6;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;38.0;10.8;32.9;3.1;-12.1;0.9;10.3;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;39.0;1.2;11.7;0.2;-17.0;-4.8;1.2;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;40.0;5.2;5.8;0.1;-21.8;-4.8;5.2;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;41.0;6.5;5.4;0.2;-19.3;2.5;6.5;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;42.0;10.6;12.7;0.8;-7.7;11.5;10.6;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;43.0;10.8;25.8;2.4;-1.3;6.4;10.6;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;44.0;10.4;28.6;2.6;-5.3;-4.0;10.1;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;45.0;5.7;21.1;1.3;-4.5;0.7;5.5;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;46.0;10.1;18.6;1.1;-13.3;-8.7;10.1;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;47.0;10.7;35.4;3.1;-10.3;2.9;10.2;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;48.0;11.3;27.1;2.6;-14.6;-4.2;11.0;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;49.0;10.1;18.5;1.7;-14.3;0.2;9.9;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;50.0;10.8;24.0;2.1;-15.0;-0.7;10.6;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;51.0;11.7;21.2;2.0;-18.2;-3.2;11.5;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;52.0;10.3;20.9;2.0;-12.7;5.4;10.1;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;53.0;9.5;13.3;1.1;-15.1;-2.3;9.4;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-08;SL;Kabdalis;TR;54.0;;;;;;;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;1.0;9.3;;;-12.2;;;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;2.0;10.3;9.9;0.8;-12.1;0.1;10.2;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;3.0;10.2;27.2;2.4;-18.0;-5.9;9.9;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;4.0;9.9;31.4;2.7;-13.1;4.8;9.5;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;5.0;6.1;22.4;1.4;-18.4;-5.2;5.9;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;6.0;10.3;35.7;2.3;-11.9;6.4;10.0;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;7.0;9.4;32.8;2.7;-18.1;-6.1;8.9;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;8.0;9.2;24.4;1.9;-19.6;-1.5;9.0;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;9.0;11.8;43.4;3.8;-20.4;-0.8;11.1;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;10.0;10.6;43.3;4.1;-16.2;4.2;9.8;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;11.0;10.9;44.4;4.0;-17.1;-0.9;10.2;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;12.0;11.0;33.3;3.1;-17.3;-0.2;10.6;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;13.0;10.1;25.5;2.3;-23.6;-6.2;9.8;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;14.0;11.7;26.5;2.5;-23.6;0.0;11.4;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;15.0;9.7;62.7;5.5;-22.2;1.3;7.9;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;16.0;6.5;32.2;2.1;-20.8;1.4;6.1;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;17.0;11.5;37.6;2.6;-22.7;-1.8;11.2;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;18.0;10.3;29.1;2.7;-21.3;1.3;9.9;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;19.0;11.7;48.9;4.5;-23.8;-2.5;10.8;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;20.0;10.7;37.0;3.5;-25.4;-1.6;10.1;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;21.0;11.5;42.2;4.0;-17.0;8.4;10.7;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;22.0;11.1;42.8;4.1;-13.7;3.2;10.3;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;23.0;6.1;19.7;1.3;-18.2;-4.4;5.9;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;24.0;6.0;8.7;0.4;-9.5;8.7;6.0;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;25.0;10.5;5.9;0.3;-9.8;-0.3;10.4;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;26.0;11.3;27.1;2.5;-3.3;6.5;11.0;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;27.0;10.3;32.9;3.0;-3.1;0.1;9.9;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;28.0;6.1;22.1;1.4;-13.7;-10.5;5.9;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;29.0;10.6;24.1;1.6;-9.3;4.3;10.5;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;30.0;10.4;38.9;3.5;-13.9;-4.6;9.8;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;31.0;11.0;31.7;2.9;-14.1;-0.1;10.6;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;32.0;10.0;25.4;2.3;-17.3;-3.1;9.7;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;33.0;11.3;29.5;2.7;-12.3;4.9;11.0;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;34.0;11.3;23.5;2.3;-15.8;-3.4;11.0;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;35.0;10.2;16.4;1.5;-16.9;-1.0;10.0;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;36.0;9.9;10.6;0.9;-11.2;5.6;9.9;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-09;SL;Kabdalis;TR;37.0;;;;;;;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2023-11-18;SL;Gurgl;R;1.0;7.78;32.0;2.19;-25.64;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;AUT;FELLER Manuel;yes;18,11,2023Gurgl1AUT;53.22;1.033
2023-11-18;SL;Gurgl;R;1.0;7.78;32.0;2.19;-25.64;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;SUI;MEILLARD Loic;no;18,11,2023Gurgl1SUI;54.32;1.066
2023-11-18;SL;Gurgl;R;2.0;10.41;42.0;3.27;-22.29;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;AUT;FELLER Manuel;yes;18,11,2023Gurgl1AUT;53.22;0.8
2023-11-18;SL;Gurgl;R;2.0;10.41;42.0;3.27;-22.29;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;SUI;MEILLARD Loic;no;18,11,2023Gurgl1SUI;54.32;0.733
2023-11-18;SL;Gurgl;R;3.0;9.57;31.0;2.51;-22.29;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;AUT;FELLER Manuel;yes;18,11,2023Gurgl1AUT;53.22;0.833
2023-11-18;SL;Gurgl;R;3.0;9.57;31.0;2.51;-22.29;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;SUI;MEILLARD Loic;no;18,11,2023Gurgl1SUI;54.32;0.833
2023-11-18;SL;Gurgl;R;4.0;10.53;44.0;3.8;-17.22;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;AUT;FELLER Manuel;yes;18,11,2023Gurgl1AUT;53.22;0.8
2023-11-18;SL;Gurgl;R;4.0;10.53;44.0;3.8;-17.22;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;SUI;MEILLARD Loic;no;18,11,2023Gurgl1SUI;54.32;0.766
2023-11-18;SL;Gurgl;R;5.0;10.86;13.0;0.9;-17.74;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;AUT;FELLER Manuel;yes;18,11,2023Gurgl1AUT;53.22;0.4
2023-11-18;SL;Gurgl;R;5.0;10.86;13.0;0.9;-17.74;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;SUI;MEILLARD Loic;no;18,11,2023Gurgl1SUI;54.32;0.366
2023-11-18;SL;Gurgl;R;6.0;6.34;20.0;1.27;-14.57;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;AUT;FELLER Manuel;yes;18,11,2023Gurgl1AUT;53.22;0.833
2023-11-18;SL;Gurgl;R;6.0;6.34;20.0;1.27;-14.57;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;SUI;MEILLARD Loic;no;18,11,2023Gurgl1SUI;54.32;0.833
2023-11-18;SL;Gurgl;R;7.0;9.66;41.0;3.18;-12.41;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;AUT;FELLER Manuel;yes;18,11,2023Gurgl1AUT;53.22;0.9
2023-11-18;SL;Gurgl;R;7.0;9.66;41.0;3.18;-12.41;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;SUI;MEILLARD Loic;no;18,11,2023Gurgl1SUI;54.32;0.866
2023-11-18;SL;Gurgl;R;8.0;9.49;45.0;3.45;-17.74;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;AUT;FELLER Manuel;yes;18,11,2023Gurgl1AUT;53.22;0.833
2023-11-18;SL;Gurgl;R;8.0;9.49;45.0;3.45;-17.74;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;SUI;MEILLARD Loic;no;18,11,2023Gurgl1SUI;54.32;0.866
2023-11-18;SL;Gurgl;R;9.0;9.72;40.0;3.09;-18.78;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;AUT;FELLER Manuel;yes;18,11,2023Gurgl1AUT;53.22;0.833
2023-11-18;SL;Gurgl;R;9.0;9.72;40.0;3.09;-18.78;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;SUI;MEILLARD Loic;no;18,11,2023Gurgl1SUI;54.32;0.9
2023-11-18;SL;Gurgl;R;10.0;9.57;39.0;2.73;-22.29;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;AUT;FELLER Manuel;yes;18,11,2023Gurgl1AUT;53.22;0.666
2023-11-18;SL;Gurgl;R;10.0;9.57;39.0;2.73;-22.29;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;SUI;MEILLARD Loic;no;18,11,2023Gurgl1SUI;54.32;0.7
2023-11-18;SL;Gurgl;R;11.0;8.45;36.0;2.61;-21.31;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;AUT;FELLER Manuel;yes;18,11,2023Gurgl1AUT;53.22;0.766
2023-11-18;SL;Gurgl;R;11.0;8.45;36.0;2.61;-21.31;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;SUI;MEILLARD Loic;no;18,11,2023Gurgl1SUI;54.32;0.8
2023-11-18;SL;Gurgl;R;12.0;9.8;38.0;3.07;-20.81;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;AUT;FELLER Manuel;yes;18,11,2023Gurgl1AUT;53.22;0.7
2023-11-18;SL;Gurgl;R;12.0;9.8;38.0;3.07;-20.81;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;SUI;MEILLARD Loic;no;18,11,2023Gurgl1SUI;54.32;0.7
2023-11-18;SL;Gurgl;R;13.0;10.09;34.0;2.82;-15.11;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;AUT;FELLER Manuel;yes;18,11,2023Gurgl1AUT;53.22;0.7
2023-11-18;SL;Gurgl;R;13.0;10.09;34.0;2.82;-15.11;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;SUI;MEILLARD Loic;no;18,11,2023Gurgl1SUI;54.32;0.766
2023-11-18;SL;Gurgl;R;14.0;9.88;23.0;1.47;-10.76;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;AUT;FELLER Manuel;yes;18,11,2023Gurgl1AUT;53.22;0.433
2023-11-18;SL;Gurgl;R;14.0;9.88;23.0;1.47;-10.76;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;SUI;MEILLARD Loic;no;18,11,2023Gurgl1SUI;54.32;0.4
2023-11-18;SL;Gurgl;R;15.0;6.23;21.0;1.36;-7.97;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;AUT;FELLER Manuel;yes;18,11,2023Gurgl1AUT;53.22;1.033
2023-11-18;SL;Gurgl;R;15.0;6.23;21.0;1.36;-7.97;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;SUI;MEILLARD Loic;no;18,11,2023Gurgl1SUI;54.32;1.0
2023-11-18;SL;Gurgl;R;16.0;9.52;35.0;2.73;-12.95;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;AUT;FELLER Manuel;yes;18,11,2023Gurgl1AUT;53.22;0.966
2023-11-18;SL;Gurgl;R;16.0;9.52;35.0;2.73;-12.95;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;SUI;MEILLARD Loic;no;18,11,2023Gurgl1SUI;54.32;1.0
2023-11-18;SL;Gurgl;R;17.0;9.58;40.0;2.87;-22.29;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;AUT;FELLER Manuel;yes;18,11,2023Gurgl1AUT;53.22;0.833
2023-11-18;SL;Gurgl;R;17.0;9.58;40.0;2.87;-22.29;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;SUI;MEILLARD Loic;no;18,11,2023Gurgl1SUI;54.32;0.9
2023-11-18;SL;Gurgl;R;18.0;9.18;50.0;3.59;-26.57;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;AUT;FELLER Manuel;yes;18,11,2023Gurgl1AUT;53.22;0.966
2023-11-18;SL;Gurgl;R;18.0;9.18;50.0;3.59;-26.57;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;SUI;MEILLARD Loic;no;18,11,2023Gurgl1SUI;54.32;0.966
2023-11-18;SL;Gurgl;R;19.0;9.91;47.0;3.56;-21.31;;;;;;M;1.0;Austria;Kirchenklar;GLEBOV Alec;66.0;65.0;2475.0;2265.0;210.0;10:45;SUNNY;COMPACT;-9.0;-9.0;AUT;FELLER Manuel;yes;18,11,2023Gurgl1AUT;53.22;0.933
